order_id,customer_id,state,order_date,status,category,price,freight,total
3775,722,RS,2023-05-26,canceled,运动休闲,160.47,10.22,170.69
3776,722,RS,2023-12-07,delivered,电脑配件,400.46,71.42,471.88
3776,722,RS,2023-12-07,delivered,玩具,513.48,48.49,561.97
3777,722,RS,2023-06-27,delivered,服饰,671.69,114.84,786.5300000000001
3778,722,RS,2024-09-10,delivered,美妆健康,296.28,21.28,317.55999999999995
3779,722,RS,2024-05-04,delivered,服饰,326.33,41.37,367.7
3779,722,RS,2024-05-04,delivered,电子产品,623.8,71.49,695.29
3779,722,RS,2024-05-04,delivered,家居家具,229.86,35.02,264.88
3780,722,RS,2023-12-01,delivered,玩具,474.21,76.03,550.24
3780,722,RS,2023-12-01,delivered,服饰,486.99,50.24,537.23
3780,722,RS,2023-12-01,delivered,图书,437.28,81.97,519.25
3781,722,RS,2024-07-09,delivered,厨具,105.9,17.64,123.54
3781,722,RS,2024-07-09,delivered,运动休闲,235.9,13.99,249.89000000000001
3782,722,RS,2023-10-21,delivered,图书,104.8,18.51,123.31
3783,722,RS,2023-11-09,delivered,玩具,143.13,14.25,157.38
3783,722,RS,2023-11-09,delivered,厨具,297.48,58.66,356.14
3784,722,RS,2023-07-02,delivered,家居家具,491.36,84.06,575.4200000000001
3784,722,RS,2023-07-02,delivered,图书,368.8,25.27,394.07
3785,722,RS,2023-06-02,delivered,电脑配件,526.8,32.19,558.99
3785,722,RS,2023-06-02,delivered,服饰,735.33,87.51,822.84
3785,722,RS,2023-06-02,delivered,图书,773.46,91.59,865.0500000000001
3786,722,RS,2024-05-20,canceled,家居家具,356.16,55.93,412.09000000000003
3786,722,RS,2024-05-20,canceled,电脑配件,215.01,42.64,257.65
3787,722,RS,2024-06-02,delivered,电脑配件,548.85,49.43,598.28
3787,722,RS,2024-06-02,delivered,玩具,651.09,76.51,727.6
3788,722,RS,2023-12-16,delivered,图书,275.01,49.47,324.48
3788,722,RS,2023-12-16,delivered,家居家具,560.55,108.76,669.31
3789,722,RS,2024-04-24,delivered,家居家具,149.1,15.01,164.10999999999999
3790,722,RS,2024-11-10,delivered,电子产品,360.26,48.21,408.46999999999997
3791,722,RS,2024-10-21,delivered,厨具,617.92,47.99,665.91
3791,722,RS,2024-10-21,delivered,电脑配件,428.14,41.4,469.53999999999996
3792,722,RS,2024-10-21,canceled,家居家具,520.59,38.96,559.5500000000001
3793,722,RS,2023-02-03,delivered,图书,102.55,17.54,120.09
3793,722,RS,2023-02-03,delivered,图书,468.54,30.01,498.55
3793,722,RS,2023-02-03,delivered,电子产品,538.86,53.3,592.16
3794,722,RS,2024-08-03,delivered,家居家具,132.61,13.24,145.85000000000002
3795,722,RS,2024-03-21,delivered,图书,138.79,11.74,150.53
3796,723,SP,2024-05-02,delivered,图书,128.89,9.37,138.26
3796,723,SP,2024-05-02,delivered,运动休闲,784.66,77.96,862.62
3797,724,PE,2024-07-05,delivered,家居家具,367.69,29.99,397.68
3797,724,PE,2024-07-05,delivered,厨具,326.3,64.49,390.79
3798,725,RJ,2023-08-09,delivered,运动休闲,681.57,35.42,716.99
3798,725,RJ,2023-08-09,delivered,电子产品,721.43,84.87,806.3
3799,726,PA,2023-05-31,delivered,美妆健康,356.97,57.12,414.09000000000003
3799,726,PA,2023-05-31,delivered,美妆健康,84.91,12.67,97.58
3800,727,CE,2023-01-10,delivered,服饰,309.39,60.42,369.81
3801,728,CE,2024-10-29,delivered,玩具,676.45,38.17,714.62
3801,728,CE,2024-10-29,delivered,厨具,458.98,86.22,545.2
3801,728,CE,2024-10-29,delivered,运动休闲,524.85,37.19,562.04
3802,729,RJ,2023-04-06,delivered,图书,533.36,92.77,626.13
3802,729,RJ,2023-04-06,delivered,电子产品,44.38,8.54,52.92
3802,729,RJ,2023-04-06,delivered,运动休闲,725.3,110.61,835.91
3803,730,AM,2024-11-24,delivered,运动休闲,59.54,5.54,65.08
3804,731,CE,2024-10-23,delivered,服饰,221.64,39.89,261.53
3805,732,RJ,2024-05-16,delivered,运动休闲,341.43,36.33,377.76
3805,732,RJ,2024-05-16,delivered,电脑配件,363.77,47.58,411.34999999999997
3806,733,PA,2023-02-11,delivered,厨具,253.15,20.33,273.48
3806,733,PA,2023-02-11,delivered,厨具,659.12,37.74,696.86
3806,733,PA,2023-02-11,delivered,家居家具,512.32,47.77,560.09
3807,734,PA,2024-11-23,delivered,玩具,359.23,59.42,418.65000000000003
3807,734,PA,2024-11-23,delivered,玩具,636.64,56.18,692.8199999999999
3808,735,PE,2024-12-05,delivered,图书,248.02,12.69,260.71000000000004
3809,736,RS,2024-09-10,delivered,图书,399.96,22.05,422.01
3809,736,RS,2024-09-10,delivered,电子产品,566.96,41.24,608.2
3809,736,RS,2024-09-10,delivered,厨具,637.76,59.9,697.66
3810,737,RJ,2024-12-25,delivered,运动休闲,208.32,11.05,219.37
3810,737,RJ,2024-12-25,delivered,美妆健康,743.57,110.49,854.0600000000001
3811,738,RS,2023-05-17,delivered,美妆健康,628.27,70.57,698.8399999999999
3812,739,BA,2024-09-25,canceled,图书,307.36,56.91,364.27
3812,739,BA,2024-09-25,canceled,运动休闲,755.07,148.65,903.72
3813,740,PA,2024-07-24,delivered,宠物用品,489.68,89.27,578.95
3813,740,PA,2024-07-24,delivered,家居家具,550.06,66.14,616.1999999999999
3814,740,PA,2023-01-10,delivered,运动休闲,357.38,49.11,406.49
3815,740,PA,2023-05-27,delivered,玩具,781.08,135.46,916.5400000000001
3815,740,PA,2023-05-27,delivered,玩具,779.41,46.47,825.88
3816,740,PA,2023-03-05,delivered,运动休闲,663.03,63.59,726.62
3816,740,PA,2023-03-05,delivered,运动休闲,345.27,24.54,369.81
3816,740,PA,2023-03-05,delivered,宠物用品,111.56,22.03,133.59
3817,740,PA,2024-11-05,delivered,电子产品,251.57,16.76,268.33
3817,740,PA,2024-11-05,delivered,厨具,269.63,25.56,295.19
3817,740,PA,2024-11-05,delivered,家居家具,61.5,8.27,69.77
3818,740,PA,2024-11-23,delivered,运动休闲,481.57,93.94,575.51
3818,740,PA,2024-11-23,delivered,厨具,559.27,72.94,632.21
3818,740,PA,2024-11-23,delivered,家居家具,26.23,4.02,30.25
3819,740,PA,2024-09-29,canceled,服饰,683.87,51.72,735.59
3819,740,PA,2024-09-29,canceled,运动休闲,446.96,60.45,507.40999999999997
3820,740,PA,2024-11-13,delivered,家居家具,556.31,31.19,587.5
3820,740,PA,2024-11-13,delivered,家居家具,503.35,71.39,574.74
3820,740,PA,2024-11-13,delivered,运动休闲,747.91,115.39,863.3
3821,740,PA,2023-01-19,delivered,服饰,179.25,33.65,212.9
3822,740,PA,2023-01-25,canceled,厨具,346.89,23.01,369.9
3822,740,PA,2023-01-25,canceled,家居家具,658.31,91.33,749.64
3822,740,PA,2023-01-25,canceled,运动休闲,199.31,26.84,226.15
3823,740,PA,2023-02-26,delivered,美妆健康,495.42,71.99,567.41
3823,740,PA,2023-02-26,delivered,运动休闲,719.26,138.64,857.9
3823,740,PA,2023-02-26,delivered,电脑配件,260.28,21.44,281.71999999999997
3824,740,PA,2024-08-14,delivered,图书,788.45,55.49,843.94
3824,740,PA,2024-08-14,delivered,厨具,179.89,21.95,201.83999999999997
3824,740,PA,2024-08-14,delivered,运动休闲,44.23,8.03,52.26
3825,740,PA,2024-06-12,delivered,运动休闲,331.04,36.26,367.3
3826,740,PA,2023-07-04,delivered,运动休闲,494.59,69.69,564.28
3827,740,PA,2024-10-25,delivered,家居家具,359.03,47.6,406.63
3827,740,PA,2024-10-25,delivered,家居家具,794.48,64.29,858.77
3828,740,PA,2023-11-05,delivered,美妆健康,132.28,11.1,143.38
3828,740,PA,2023-11-05,delivered,家居家具,71.7,10.73,82.43
3828,740,PA,2023-11-05,delivered,玩具,377.52,45.2,422.71999999999997
3829,740,PA,2024-11-07,delivered,图书,396.69,60.92,457.61
3829,740,PA,2024-11-07,delivered,美妆健康,706.52,71.82,778.3399999999999
3829,740,PA,2024-11-07,delivered,服饰,432.77,85.2,517.97
3830,740,PA,2024-12-27,delivered,玩具,579.43,38.01,617.4399999999999
3830,740,PA,2024-12-27,delivered,电脑配件,345.66,38.98,384.64000000000004
3831,740,PA,2024-09-12,delivered,电子产品,718.65,90.37,809.02
3832,740,PA,2023-10-18,delivered,服饰,118.84,16.18,135.02
3832,740,PA,2023-10-18,delivered,服饰,734.84,111.92,846.76
3833,740,PA,2024-10-11,delivered,服饰,708.43,43.61,752.04
3833,740,PA,2024-10-11,delivered,家居家具,171.41,19.18,190.59
3834,740,PA,2023-07-01,delivered,图书,106.93,16.6,123.53
3835,740,PA,2023-07-16,canceled,家居家具,770.37,54.97,825.34
3835,740,PA,2023-07-16,canceled,服饰,202.68,36.56,239.24
3836,740,PA,2023-05-24,delivered,运动休闲,344.11,63.77,407.88
3836,740,PA,2023-05-24,delivered,厨具,80.24,7.43,87.66999999999999
3837,740,PA,2024-01-27,delivered,运动休闲,255.48,29.5,284.98
3838,740,PA,2024-11-22,delivered,图书,575.61,84.23,659.84
3839,740,PA,2024-06-23,delivered,玩具,585.16,45.94,631.0999999999999
3839,740,PA,2024-06-23,delivered,图书,665.37,63.48,728.85
3840,740,PA,2024-04-09,delivered,电脑配件,386.49,61.53,448.02
3841,740,PA,2024-07-17,delivered,服饰,102.15,13.31,115.46000000000001
3841,740,PA,2024-07-17,delivered,家居家具,735.89,93.31,829.2
3842,740,PA,2024-12-02,delivered,厨具,25.59,4.96,30.55
3842,740,PA,2024-12-02,delivered,玩具,216.44,31.92,248.36
3843,740,PA,2024-07-27,delivered,运动休闲,522.74,76.55,599.29
3844,740,PA,2023-02-07,delivered,图书,614.5,50.22,664.72
3845,740,PA,2024-06-14,delivered,玩具,484.21,63.59,547.8
3845,740,PA,2024-06-14,delivered,家居家具,163.09,17.23,180.32
3846,740,PA,2023-05-05,delivered,电子产品,186.19,27.64,213.82999999999998
3847,740,PA,2024-02-06,canceled,电子产品,299.79,46.82,346.61
3848,740,PA,2024-11-08,delivered,宠物用品,223.64,23.55,247.19
3849,740,PA,2024-11-14,delivered,厨具,595.45,85.28,680.73
3850,740,PA,2023-11-08,delivered,服饰,491.64,38.96,530.6
3850,740,PA,2023-11-08,delivered,图书,121.37,11.08,132.45000000000002
3850,740,PA,2023-11-08,delivered,美妆健康,348.29,51.43,399.72
3851,740,PA,2023-03-27,delivered,运动休闲,142.71,22.13,164.84
3851,740,PA,2023-03-27,delivered,电子产品,450.46,79.16,529.62
3852,740,PA,2023-06-10,delivered,家居家具,628.94,102.18,731.1200000000001
3852,740,PA,2023-06-10,delivered,家居家具,328.94,58.26,387.2
3853,740,PA,2023-08-29,delivered,家居家具,694.77,110.9,805.67
3853,740,PA,2023-08-29,delivered,服饰,566.6,70.55,637.15
3854,740,PA,2023-12-10,delivered,厨具,292.17,40.85,333.02000000000004
3855,740,PA,2024-08-09,delivered,宠物用品,447.57,32.56,480.13
3855,740,PA,2024-08-09,delivered,家居家具,577.7,62.05,639.75
3855,740,PA,2024-08-09,delivered,家居家具,540.93,93.53,634.4599999999999
3856,740,PA,2023-10-09,delivered,厨具,393.08,41.99,435.07
3856,740,PA,2023-10-09,delivered,家居家具,235.2,33.41,268.61
3856,740,PA,2023-10-09,delivered,图书,366.58,59.89,426.46999999999997
3857,740,PA,2024-10-10,delivered,宠物用品,191.58,26.78,218.36
3857,740,PA,2024-10-10,delivered,服饰,304.68,44.62,349.3
3857,740,PA,2024-10-10,delivered,服饰,559.53,87.34,646.87
3858,740,PA,2023-07-09,delivered,服饰,158.83,11.36,170.19
3859,740,PA,2024-01-16,delivered,玩具,780.77,86.55,867.3199999999999
3859,740,PA,2024-01-16,delivered,电脑配件,242.18,18.07,260.25
3860,740,PA,2024-12-16,delivered,图书,194.94,21.9,216.84
3860,740,PA,2024-12-16,delivered,电子产品,56.69,4.17,60.86
3860,740,PA,2024-12-16,delivered,电子产品,468.09,41.75,509.84
3861,740,PA,2024-02-04,canceled,服饰,206.49,40.28,246.77
3862,740,PA,2023-05-09,delivered,运动休闲,337.12,54.73,391.85
3862,740,PA,2023-05-09,delivered,美妆健康,566.7,70.8,637.5
3863,740,PA,2024-05-03,delivered,电子产品,245.86,47.26,293.12
3864,740,PA,2024-06-10,delivered,美妆健康,273.84,38.64,312.47999999999996
3865,740,PA,2024-07-11,delivered,图书,478.56,63.46,542.02
3866,740,PA,2024-05-31,delivered,美妆健康,346.83,22.11,368.94
3866,740,PA,2024-05-31,delivered,家居家具,52.5,3.03,55.53
3867,740,PA,2024-11-17,delivered,服饰,365.37,19.53,384.9
3868,741,BA,2024-03-08,delivered,服饰,212.92,36.82,249.73999999999998
3869,742,BA,2023-09-17,delivered,电子产品,360.58,58.27,418.84999999999997
3869,742,BA,2023-09-17,delivered,美妆健康,417.74,29.38,447.12
3869,742,BA,2023-09-17,delivered,厨具,738.55,105.5,844.05
3870,743,PA,2023-04-09,delivered,美妆健康,123.24,12.73,135.97
3870,743,PA,2023-04-09,delivered,服饰,683.81,84.25,768.06
3871,744,AM,2023-11-21,delivered,家居家具,441.45,85.28,526.73
3872,745,PE,2023-08-06,delivered,电脑配件,53.94,2.73,56.669999999999995
3873,746,PE,2023-12-21,delivered,图书,680.91,127.14,808.05
3874,747,SC,2024-05-25,delivered,服饰,190.3,17.66,207.96
3874,747,SC,2024-05-25,delivered,服饰,332.45,20.15,352.59999999999997
3874,747,SC,2024-05-25,delivered,美妆健康,788.93,71.44,860.3699999999999
3875,748,RJ,2023-03-09,delivered,电子产品,657.81,77.17,734.9799999999999
3875,748,RJ,2023-03-09,delivered,电脑配件,701.04,118.25,819.29
3875,748,RJ,2023-03-09,delivered,电脑配件,251.49,16.51,268.0
3876,749,PE,2023-12-27,delivered,电脑配件,35.84,7.0,42.84
3877,750,AM,2023-12-25,delivered,图书,456.87,24.3,481.17
3878,751,RS,2024-12-26,delivered,服饰,658.82,111.08,769.9000000000001
3879,752,SP,2023-05-04,delivered,宠物用品,355.32,28.4,383.71999999999997
3880,753,DF,2023-12-03,delivered,美妆健康,364.29,31.63,395.92
3880,753,DF,2023-12-03,delivered,运动休闲,31.04,2.15,33.19
3881,754,AM,2023-07-27,delivered,图书,679.16,93.07,772.23
3881,754,AM,2023-07-27,delivered,厨具,520.34,31.03,551.37
3882,755,AM,2023-06-04,delivered,宠物用品,351.72,46.9,398.62
3882,755,AM,2023-06-04,delivered,玩具,42.43,6.79,49.22
3882,755,AM,2023-06-04,delivered,电脑配件,91.28,12.82,104.1
3883,756,BA,2024-12-04,delivered,运动休闲,237.17,47.32,284.49
3883,756,BA,2024-12-04,delivered,运动休闲,37.09,4.27,41.36
3883,756,BA,2024-12-04,delivered,厨具,603.52,51.24,654.76
3884,757,RJ,2024-04-05,delivered,电脑配件,266.65,39.17,305.82
3884,757,RJ,2024-04-05,delivered,电脑配件,778.35,145.01,923.36
3885,758,DF,2023-12-19,delivered,图书,577.98,39.06,617.04
3886,759,MG,2023-05-31,delivered,运动休闲,654.25,115.55,769.8
3886,759,MG,2023-05-31,delivered,服饰,568.27,38.8,607.0699999999999
3887,759,MG,2024-02-17,delivered,服饰,416.35,38.48,454.83000000000004
3887,759,MG,2024-02-17,delivered,家居家具,703.33,99.92,803.25
3887,759,MG,2024-02-17,delivered,电脑配件,767.24,82.15,849.39
3888,759,MG,2024-02-16,delivered,运动休闲,798.93,120.85,919.78
3888,759,MG,2024-02-16,delivered,运动休闲,679.28,80.82,760.0999999999999
3888,759,MG,2024-02-16,delivered,厨具,692.99,50.09,743.08
3889,759,MG,2024-03-25,delivered,图书,501.08,77.23,578.31
3889,759,MG,2024-03-25,delivered,服饰,132.98,15.38,148.35999999999999
3890,759,MG,2024-06-06,delivered,电子产品,600.3,51.3,651.5999999999999
3891,759,MG,2024-06-13,delivered,服饰,553.39,76.99,630.38
3891,759,MG,2024-06-13,delivered,运动休闲,667.84,127.68,795.52
3891,759,MG,2024-06-13,delivered,运动休闲,736.93,76.05,812.9799999999999
3892,759,MG,2024-08-21,delivered,美妆健康,766.08,42.76,808.84
3892,759,MG,2024-08-21,delivered,玩具,558.07,49.09,607.1600000000001
3893,759,MG,2023-12-06,delivered,家居家具,684.11,112.99,797.1
3893,759,MG,2023-12-06,delivered,电脑配件,322.21,20.94,343.15
3894,759,MG,2023-11-02,delivered,玩具,108.32,8.51,116.83
3894,759,MG,2023-11-02,delivered,图书,366.62,27.35,393.97
3894,759,MG,2023-11-02,delivered,电子产品,775.6,39.36,814.96
3895,759,MG,2023-02-01,delivered,图书,631.65,71.82,703.47
3895,759,MG,2023-02-01,delivered,服饰,216.88,32.91,249.79
3895,759,MG,2023-02-01,delivered,家居家具,469.07,42.32,511.39
3896,759,MG,2023-11-03,delivered,服饰,201.01,34.99,236.0
3896,759,MG,2023-11-03,delivered,服饰,37.93,5.02,42.95
3897,759,MG,2023-07-23,delivered,美妆健康,507.33,46.59,553.92
3898,759,MG,2024-04-07,delivered,家居家具,40.2,7.66,47.86
3899,759,MG,2023-11-02,delivered,玩具,214.86,13.84,228.70000000000002
3900,759,MG,2024-04-17,delivered,玩具,495.64,38.82,534.46
3901,759,MG,2024-05-12,delivered,家居家具,279.95,30.03,309.98
3901,759,MG,2024-05-12,delivered,服饰,667.54,110.5,778.04
3902,759,MG,2023-08-14,delivered,运动休闲,267.87,31.52,299.39
3902,759,MG,2023-08-14,delivered,电脑配件,704.77,55.96,760.73
3903,759,MG,2023-12-05,canceled,玩具,495.99,88.21,584.2
3904,759,MG,2024-02-06,delivered,运动休闲,92.99,5.42,98.41
3904,759,MG,2024-02-06,delivered,图书,569.11,39.95,609.0600000000001
3905,759,MG,2024-12-23,delivered,服饰,721.59,125.23,846.82
3905,759,MG,2024-12-23,delivered,家居家具,236.08,42.04,278.12
3905,759,MG,2024-12-23,delivered,电脑配件,216.31,33.23,249.54
3906,759,MG,2023-01-15,delivered,玩具,63.98,4.53,68.50999999999999
3907,759,MG,2024-12-28,delivered,服饰,588.42,37.02,625.4399999999999
3907,759,MG,2024-12-28,delivered,服饰,53.28,7.24,60.52
3907,759,MG,2024-12-28,delivered,服饰,607.53,43.15,650.68
3908,759,MG,2024-06-04,delivered,宠物用品,795.32,87.92,883.24
3908,759,MG,2024-06-04,delivered,厨具,299.19,53.29,352.48
3909,759,MG,2024-05-15,delivered,厨具,340.13,28.19,368.32
3909,759,MG,2024-05-15,delivered,运动休闲,388.15,66.68,454.83
3910,759,MG,2023-12-08,delivered,厨具,633.36,123.89,757.25
3911,759,MG,2024-01-11,canceled,服饰,359.18,37.57,396.75
3911,759,MG,2024-01-11,canceled,运动休闲,122.1,7.32,129.42
3912,759,MG,2024-10-13,delivered,厨具,448.62,26.91,475.53000000000003
3912,759,MG,2024-10-13,delivered,图书,777.62,101.31,878.9300000000001
3912,759,MG,2024-10-13,delivered,美妆健康,390.37,71.71,462.08
3913,759,MG,2023-11-24,delivered,美妆健康,532.82,45.96,578.7800000000001
3913,759,MG,2023-11-24,delivered,图书,635.97,41.38,677.35
3913,759,MG,2023-11-24,delivered,服饰,775.09,78.73,853.82
3914,759,MG,2024-08-07,delivered,电脑配件,541.28,47.19,588.47
3915,759,MG,2024-06-12,delivered,美妆健康,391.34,64.54,455.88
3915,759,MG,2024-06-12,delivered,图书,553.36,86.31,639.6700000000001
3915,759,MG,2024-06-12,delivered,家居家具,370.98,21.81,392.79
3916,759,MG,2024-07-08,delivered,服饰,306.31,58.69,365.0
3916,759,MG,2024-07-08,delivered,图书,455.28,57.98,513.26
3916,759,MG,2024-07-08,delivered,家居家具,419.51,73.92,493.43
3917,759,MG,2024-01-28,delivered,宠物用品,107.88,8.82,116.69999999999999
3917,759,MG,2024-01-28,delivered,电子产品,671.5,54.93,726.43
3917,759,MG,2024-01-28,delivered,电脑配件,333.94,60.27,394.21
3918,759,MG,2024-08-25,delivered,厨具,654.41,104.78,759.1899999999999
3918,759,MG,2024-08-25,delivered,美妆健康,30.06,4.08,34.14
3918,759,MG,2024-08-25,delivered,运动休闲,177.08,24.23,201.31
3919,759,MG,2024-01-13,canceled,电子产品,462.28,84.69,546.97
3919,759,MG,2024-01-13,canceled,服饰,795.26,126.22,921.48
3919,759,MG,2024-01-13,canceled,电脑配件,694.05,131.91,825.9599999999999
3920,759,MG,2023-02-27,delivered,服饰,552.21,87.83,640.0400000000001
3920,759,MG,2023-02-27,delivered,运动休闲,196.21,22.84,219.05
3920,759,MG,2023-02-27,delivered,宠物用品,245.74,39.83,285.57
3921,759,MG,2024-11-08,canceled,图书,129.81,10.92,140.73
3921,759,MG,2024-11-08,canceled,电脑配件,707.29,57.7,764.99
3922,759,MG,2024-04-03,delivered,电子产品,405.65,21.32,426.96999999999997
3922,759,MG,2024-04-03,delivered,玩具,131.56,26.27,157.83
3922,759,MG,2024-04-03,delivered,运动休闲,317.79,59.13,376.92
3923,759,MG,2023-12-09,delivered,美妆健康,504.27,59.48,563.75
3923,759,MG,2023-12-09,delivered,服饰,577.19,96.99,674.1800000000001
3924,759,MG,2023-04-26,delivered,美妆健康,537.23,37.42,574.65
3925,759,MG,2023-04-13,delivered,家居家具,464.48,41.92,506.40000000000003
3925,759,MG,2023-04-13,delivered,运动休闲,671.65,116.91,788.56
3926,759,MG,2023-06-11,delivered,电脑配件,443.89,45.86,489.75
3926,759,MG,2023-06-11,delivered,厨具,108.05,14.22,122.27
3926,759,MG,2023-06-11,delivered,家居家具,337.17,48.31,385.48
3927,759,MG,2023-09-05,delivered,运动休闲,790.98,109.23,900.21
3927,759,MG,2023-09-05,delivered,电子产品,697.25,56.92,754.17
3928,759,MG,2024-04-09,delivered,图书,614.05,99.55,713.5999999999999
3928,759,MG,2024-04-09,delivered,运动休闲,200.93,40.15,241.08
3928,759,MG,2024-04-09,delivered,电子产品,80.56,8.16,88.72
3929,759,MG,2023-07-16,delivered,电子产品,149.56,25.36,174.92000000000002
3929,759,MG,2023-07-16,delivered,厨具,184.11,20.12,204.23000000000002
3929,759,MG,2023-07-16,delivered,厨具,334.88,62.25,397.13
3930,759,MG,2023-04-18,delivered,宠物用品,275.95,42.9,318.84999999999997
3930,759,MG,2023-04-18,delivered,运动休闲,380.13,47.18,427.31
3931,759,MG,2023-07-12,delivered,玩具,32.21,5.62,37.83
3932,759,MG,2024-08-19,delivered,电子产品,553.9,78.31,632.21
3932,759,MG,2024-08-19,delivered,服饰,553.82,49.46,603.2800000000001
3933,759,MG,2023-05-07,delivered,家居家具,92.29,8.61,100.9
3933,759,MG,2023-05-07,delivered,电脑配件,226.21,25.12,251.33
3933,759,MG,2023-05-07,delivered,电子产品,401.77,36.62,438.39
3934,759,MG,2023-11-06,canceled,运动休闲,439.0,75.49,514.49
3934,759,MG,2023-11-06,canceled,玩具,85.8,17.12,102.92
3935,759,MG,2024-08-03,delivered,玩具,497.11,91.4,588.51
3936,759,MG,2023-10-08,delivered,运动休闲,399.27,54.21,453.47999999999996
3937,759,MG,2024-03-29,delivered,电子产品,442.22,37.87,480.09000000000003
3937,759,MG,2024-03-29,delivered,电子产品,520.26,92.43,612.69
3937,759,MG,2024-03-29,delivered,电子产品,357.2,34.32,391.52
3938,759,MG,2023-10-02,delivered,服饰,588.34,87.26,675.6
3938,759,MG,2023-10-02,delivered,家居家具,333.7,34.55,368.25
3938,759,MG,2023-10-02,delivered,玩具,191.26,21.46,212.72
3939,759,MG,2023-04-12,canceled,电子产品,429.7,50.91,480.61
3939,759,MG,2023-04-12,canceled,电脑配件,605.48,85.39,690.87
3939,759,MG,2023-04-12,canceled,美妆健康,753.86,137.13,890.99
3940,759,MG,2024-04-19,delivered,家居家具,106.74,7.37,114.11
3940,759,MG,2024-04-19,delivered,家居家具,606.68,97.78,704.4599999999999
3941,759,MG,2024-01-10,canceled,电脑配件,640.39,107.88,748.27
3941,759,MG,2024-01-10,canceled,玩具,431.01,48.95,479.96
3941,759,MG,2024-01-10,canceled,服饰,537.35,94.61,631.96
3942,759,MG,2024-12-10,delivered,电子产品,97.34,9.6,106.94
3942,759,MG,2024-12-10,delivered,服饰,271.47,38.79,310.26000000000005
3943,759,MG,2023-03-28,delivered,服饰,419.89,50.68,470.57
3943,759,MG,2023-03-28,delivered,家居家具,122.18,15.18,137.36
3943,759,MG,2023-03-28,delivered,玩具,353.52,70.15,423.66999999999996
3944,759,MG,2024-05-07,delivered,家居家具,190.65,36.41,227.06
3944,759,MG,2024-05-07,delivered,宠物用品,305.46,29.7,335.15999999999997
3945,759,MG,2023-12-30,delivered,家居家具,654.52,34.21,688.73
3945,759,MG,2023-12-30,delivered,图书,562.76,86.58,649.34
3945,759,MG,2023-12-30,delivered,玩具,610.11,106.15,716.26
3946,759,MG,2023-08-25,delivered,服饰,162.43,29.79,192.22
3946,759,MG,2023-08-25,delivered,玩具,652.45,73.95,726.4000000000001
3946,759,MG,2023-08-25,delivered,运动休闲,415.45,64.35,479.79999999999995
3947,759,MG,2023-01-21,delivered,服饰,328.23,24.79,353.02000000000004
3947,759,MG,2023-01-21,delivered,电脑配件,615.8,92.97,708.77
3948,759,MG,2023-03-23,delivered,家居家具,336.66,31.97,368.63
3949,759,MG,2024-04-07,delivered,运动休闲,269.1,40.78,309.88
3949,759,MG,2024-04-07,delivered,家居家具,596.19,49.77,645.96
3950,759,MG,2023-05-20,delivered,运动休闲,340.34,21.46,361.79999999999995
3950,759,MG,2023-05-20,delivered,厨具,47.74,5.67,53.410000000000004
3950,759,MG,2023-05-20,delivered,玩具,390.83,44.63,435.46
3951,759,MG,2023-06-06,delivered,服饰,721.61,83.78,805.39
3951,759,MG,2023-06-06,delivered,宠物用品,679.1,100.23,779.33
3951,759,MG,2023-06-06,delivered,服饰,150.98,27.9,178.88
3952,759,MG,2024-05-28,delivered,图书,380.28,64.85,445.13
3952,759,MG,2024-05-28,delivered,家居家具,102.99,10.09,113.08
3952,759,MG,2024-05-28,delivered,电脑配件,232.27,44.88,277.15000000000003
3953,759,MG,2023-02-06,delivered,服饰,263.19,32.59,295.78
3953,759,MG,2023-02-06,delivered,家居家具,536.18,68.57,604.75
3954,759,MG,2023-02-25,delivered,厨具,720.34,87.77,808.11
3954,759,MG,2023-02-25,delivered,玩具,475.62,24.11,499.73
3955,759,MG,2024-04-16,delivered,图书,165.9,8.31,174.21
3955,759,MG,2024-04-16,delivered,电子产品,639.27,97.45,736.72
3956,759,MG,2024-10-26,delivered,玩具,494.85,94.94,589.79
3956,759,MG,2024-10-26,delivered,宠物用品,331.04,43.25,374.29
3957,760,PR,2024-04-07,delivered,图书,769.8,66.75,836.55
3957,760,PR,2024-04-07,delivered,服饰,761.34,99.79,861.13
3958,761,RS,2023-10-10,delivered,美妆健康,740.0,45.77,785.77
3958,761,RS,2023-10-10,delivered,运动休闲,155.23,28.13,183.35999999999999
3958,761,RS,2023-10-10,delivered,厨具,230.15,24.66,254.81
3959,762,AM,2023-01-23,delivered,运动休闲,325.56,49.42,374.98
3960,763,PA,2024-12-09,delivered,运动休闲,209.84,30.48,240.32
3961,764,PA,2024-08-01,delivered,电脑配件,675.17,34.88,710.05
3962,765,RS,2023-06-04,delivered,玩具,509.78,86.96,596.74
3962,765,RS,2023-06-04,delivered,运动休闲,516.68,29.29,545.9699999999999
3962,765,RS,2023-06-04,delivered,运动休闲,333.02,21.18,354.2
3963,766,DF,2024-11-16,delivered,家居家具,151.59,14.2,165.79
3963,766,DF,2024-11-16,delivered,电脑配件,735.86,113.82,849.6800000000001
3963,766,DF,2024-11-16,delivered,厨具,183.95,28.48,212.42999999999998
3964,767,DF,2023-05-19,delivered,厨具,91.67,12.34,104.01
3965,768,MG,2023-11-03,delivered,宠物用品,533.71,57.59,591.3000000000001
3965,768,MG,2023-11-03,delivered,运动休闲,399.04,72.96,472.0
